       x               Bx            y              By             z           Bz       gamma          ID
 -1.69316582E-02 -3.07233063E-03  1.06238221E-02 -6.82175359E-03  0.00000000E+00  5.28745654E-01  1.17820692E+00  1.55080000E+04
  1.42871162E-03  6.89728478E-03  1.17855375E-02 -1.02976627E-02  0.00000000E+00  5.63868801E-01  1.21098894E+00  1.55090000E+04
  1.40099257E-02  6.39047190E-03 -1.01425744E-02  6.99203505E-03  0.00000000E+00  5.64552944E-01  1.21161820E+00  1.55100000E+04
  2.69199528E-03  3.63388890E-03  8.26247804E-03 -2.53461139E-03  0.00000000E+00  5.34508312E-01  1.18321967E+00  1.55110000E+04
  3.82418432E-03 -9.19898737E-03  1.40788977E-02  6.30115140E-03  0.00000000E+00  5.43926800E-01  1.19181189E+00  1.55120000E+04
  1.12984196E-02  4.88294542E-03  1.76639166E-02 -2.81079785E-03  0.00000000E+00  5.66754372E-01  1.21378734E+00  1.55130000E+04
  1.06197384E-03 -4.86904446E-03  3.53729761E-03  9.36379598E-03  0.00000000E+00  5.59110092E-01  1.20623443E+00  1.55140000E+04
  2.71656891E-03  3.95773826E-03 -8.97365847E-03  4.77382232E-03  0.00000000E+00  5.43256460E-01  1.19112294E+00  1.55150000E+04
 -1.77996621E-02  3.04987675E-03  1.55564131E-02  7.54107491E-04  0.00000000E+00  5.64744490E-01  1.21173958E+00  1.55160000E+04
  1.85976980E-02  2.99365112E-03  8.73775234E-03 -4.86077417E-03  0.00000000E+00  5.30945530E-01  1.18009874E+00  1.55170000E+04
  9.16490890E-03 -1.85235198E-04 -1.03056397E-02 -4.05129907E-03  0.00000000E+00  5.52827603E-01  1.20006848E+00  1.55180000E+04
  1.05654121E-02 -4.07169419E-03 -1.05405530E-02 -1.12068597E-03  0.00000000E+00  5.64131853E-01  1.21113188E+00  1.55190000E+04
 -1.56241865E-02  6.70660154E-03 -1.39977991E-02 -1.56723676E-03  0.00000000E+00  5.54116583E-01  1.20133023E+00  1.55200000E+04
  1.00634132E-02 -7.21970215E-03 -1.06239085E-02  6.82409976E-03  0.00000000E+00  5.65495424E-01  1.21257450E+00  1.55210000E+04
  1.04478196E-02 -3.19279717E-03 -6.02184268E-03 -9.55436259E-03  0.00000000E+00  5.38244621E-01  1.18662185E+00  1.55220000E+04
 -8.31363627E-03 -1.24699018E-03 -2.43269795E-03  9.87241543E-05  0.00000000E+00  5.48718402E-01  1.19616322E+00  1.55230000E+04
 -1.95359801E-02 -6.22909302E-03 -1.30180013E-02 -7.93817159E-03  0.00000000E+00  5.41113748E-01  1.18921778E+00  1.55240000E+04
 -9.13192734E-03 -1.94614759E-03  1.76333535E-02  6.07779979E-03  0.00000000E+00  5.29689193E-01  1.17901197E+00  1.55250000E+04
 -1.00606464E-04 -5.64117137E-03 -1.60211538E-02 -2.48845884E-03  0.00000000E+00  5.59644526E-01  1.20669498E+00  1.55260000E+04
 -1.60814008E-03 -8.63131470E-03  7.57918211E-04  9.52745947E-03  0.00000000E+00  5.47663529E-01  1.19531452E+00  1.55270000E+04
  1.00889526E-02  2.36106851E-03  1.72644364E-02 -6.49757163E-03  0.00000000E+00  5.50568581E-01  1.19794723E+00  1.55280000E+04
 -1.31326710E-02 -7.61176078E-03  8.32421466E-03 -7.92793806E-03  0.00000000E+00  5.27396076E-01  1.17709589E+00  1.55290000E+04
 -4.30143820E-03  9.80227870E-03  9.55751047E-04  2.88188051E-03  0.00000000E+00  5.63492115E-01  1.21056837E+00  1.55300000E+04
 -5.04603152E-03  6.42478289E-03  1.19153610E-02  4.34900293E-03  0.00000000E+00  5.36048992E-01  1.18462187E+00  1.55310000E+04
  1.02668937E-02  4.18499762E-03 -1.13683944E-02 -8.21860773E-03  0.00000000E+00  5.54380865E-01  1.20161691E+00  1.55320000E+04
  7.47222551E-03  3.91863270E-03  7.43705942E-03 -5.18943250E-03  0.00000000E+00  5.66455212E-01  1.21349375E+00  1.55330000E+04
 -8.87299177E-03  5.26026757E-03  1.55731115E-02  2.42971415E-05  0.00000000E+00  5.33795388E-01  1.18259600E+00  1.55340000E+04
 -1.16716052E-02  7.93260570E-03 -1.25330988E-02 -8.70661437E-05  0.00000000E+00  5.55480184E-01  1.20265749E+00  1.55350000E+04
  4.53070812E-03 -2.42629947E-03 -1.44165412E-02  1.72522731E-03  0.00000000E+00  5.37378618E-01  1.18576721E+00  1.55360000E+04
  1.35758027E-02 -9.44440287E-03  6.78016613E-03 -1.86783970E-03  0.00000000E+00  5.34351377E-01  1.18314125E+00  1.55370000E+04
  4.38463193E-03  5.07370462E-03 -1.85440320E-02 -1.56158393E-03  0.00000000E+00  5.50354131E-01  1.19772749E+00  1.55380000E+04
 -1.39041284E-03  1.64857461E-03 -1.31620598E-02  9.13611979E-03  0.00000000E+00  5.65196972E-01  1.21226264E+00  1.55390000E+04
 -1.78597951E-03 -6.54755961E-03 -2.21985035E-03  3.78027452E-03  0.00000000E+00  5.47719126E-01  1.19527420E+00  1.55400000E+04
 -7.13019612E-03  1.02778579E-02 -7.19641235E-03  2.23152838E-03  0.00000000E+00  5.66015757E-01  1.21311033E+00  1.55410000E+04
 -3.68282735E-03  1.03113907E-02 -1.96673308E-02  4.38529021E-03  0.00000000E+00  5.58158772E-01  1.20531520E+00  1.55420000E+04
 -1.66550439E-02  8.83917122E-03 -6.43809595E-03 -7.64825447E-03  0.00000000E+00  5.45300677E-01  1.19309102E+00  1.55430000E+04
  1.53276968E-02 -3.73890131E-03  1.49473196E-02 -1.07239775E-02  0.00000000E+00  5.36550232E-01  1.18512625E+00  1.55440000E+04
  1.48642070E-02  8.64623181E-03 -1.26908260E-02 -6.40713534E-03  0.00000000E+00  5.63083114E-01  1.21016998E+00  1.55450000E+04
 -1.79777086E-02  8.75280226E-03 -3.89255324E-03  7.91494327E-03  0.00000000E+00  5.38731592E-01  1.18709184E+00  1.55460000E+04
 -1.15983985E-02  2.08702122E-04 -1.01384098E-02 -4.20136593E-04  0.00000000E+00  5.48236384E-01  1.19570985E+00  1.55470000E+04
  1.13043053E-02 -8.99926192E-03  7.15345129E-03 -1.78720785E-03  0.00000000E+00  5.60786960E-01  1.20786178E+00  1.55480000E+04
 -1.10188587E-02 -8.45835168E-03 -6.20889370E-03 -2.10688022E-03  0.00000000E+00  5.57398480E-01  1.20452998E+00  1.55490000E+04
  6.25721543E-03  1.08968097E-02  2.45370094E-03  1.60631668E-04  0.00000000E+00  5.62036086E-01  1.20913003E+00  1.55500000E+04
 -1.30264735E-02 -3.51608369E-03  1.88507545E-02 -5.35772592E-03  0.00000000E+00  5.48684306E-01  1.19616501E+00  1.55510000E+04
  3.53497414E-03 -1.45565451E-03  1.92774415E-02 -3.15423630E-04  0.00000000E+00  5.44153098E-01  1.19191697E+00  1.55520000E+04
  5.90677780E-03 -7.99396875E-03 -1.26751684E-02 -1.07602404E-03  0.00000000E+00  5.64039160E-01  1.21108094E+00  1.55530000E+04
  8.77794594E-03 -5.69673429E-03  1.61519521E-03  3.05705275E-03  0.00000000E+00  5.45738592E-01  1.19341634E+00  1.55540000E+04
 -3.44895807E-03 -6.66715048E-03  5.45555645E-03 -2.89064700E-03  0.00000000E+00  5.33521103E-01  1.18237476E+00  1.55550000E+04
 -8.05969569E-03 -3.96964810E-03 -1.48837564E-02  3.05061558E-03  0.00000000E+00  5.32308588E-01  1.18128524E+00  1.55560000E+04
  1.93703114E-03 -8.00765300E-03 -1.56291616E-02 -6.39089566E-03  0.00000000E+00  5.51015224E-01  1.19841958E+00  1.55570000E+04
  5.78705645E-03  5.52127312E-03  1.93502262E-02 -3.86118693E-03  0.00000000E+00  5.54571449E-01  1.20176587E+00  1.55580000E+04
 -1.72101553E-02  4.19528815E-03  1.66231192E-02  7.97984641E-03  0.00000000E+00  5.47212194E-01  1.19482113E+00  1.55590000E+04
  1.77651521E-02  9.33807944E-03 -1.97183867E-02  2.15533812E-03  0.00000000E+00  5.28559573E-01  1.17807539E+00  1.55600000E+04
 -1.85541813E-02  1.03697230E-03 -2.75882462E-03 -5.11600779E-03  0.00000000E+00  5.63111817E-01  1.21012015E+00  1.55610000E+04
  1.28495414E-03  5.78180941E-03 -1.67790569E-02  5.12572500E-03  0.00000000E+00  5.62349721E-01  1.20938960E+00  1.55620000E+04
 -1.88897514E-02  2.00408584E-03  7.20423219E-03 -1.10394846E-02  0.00000000E+00  5.65618974E-01  1.21272334E+00  1.55630000E+04
 -4.35213840E-03 -6.63246085E-03 -5.97034768E-03 -1.07007706E-02  0.00000000E+00  5.65947656E-01  1.21308426E+00  1.55640000E+04
 -3.85173330E-03 -1.78976494E-03  1.75187785E-02 -1.21942665E-03  0.00000000E+00  5.38379734E-01  1.18666252E+00  1.55650000E+04
 -1.44969683E-03  6.10500180E-03 -1.58124881E-02 -8.00194363E-03  0.00000000E+00  5.46016904E-01  1.19372526E+00  1.55660000E+04
 -5.94033362E-03  7.45415043E-03 -1.25595656E-02  7.81358224E-03  0.00000000E+00  5.52015333E-01  1.19938012E+00  1.55670000E+04
  1.99484368E-02  9.55431144E-03  6.34800728E-03  6.51175121E-03  0.00000000E+00  5.52229405E-01  1.19959883E+00  1.55680000E+04
  1.13837211E-02  3.64069392E-04  1.69076326E-02 -9.90656408E-03  0.00000000E+00  5.65081426E-01  1.21215709E+00  1.55690000E+04
 -1.72884445E-02  8.07466529E-03 -8.64170266E-03 -1.03868318E-02  0.00000000E+00  5.32467730E-01  1.18154699E+00  1.55700000E+04
 -1.44977293E-02 -5.43095897E-03 -1.51984281E-02 -1.58800087E-03  0.00000000E+00  5.39114479E-01  1.18734740E+00  1.55710000E+04
 -1.47812526E-02  1.00611971E-02 -4.17324501E-03  3.05791700E-03  0.00000000E+00  5.61367174E-01  1.20845915E+00  1.55720000E+04
  1.72870561E-02 -7.35274350E-03 -5.18058419E-04  1.06023518E-02  0.00000000E+00  5.36426255E-01  1.18504675E+00  1.55730000E+04
 -1.05567426E-02  9.42579599E-03  1.35676571E-02  2.19961599E-03  0.00000000E+00  5.57509493E-01  1.20465362E+00  1.55740000E+04
  1.08564849E-02 -1.01046364E-02 -6.61834190E-03 -6.31750544E-04  0.00000000E+00  5.62395624E-01  1.20947312E+00  1.55750000E+04
  1.90969440E-02  1.55641214E-03  3.73824237E-03  3.40041667E-03  0.00000000E+00  5.56768332E-01  1.20386286E+00  1.55760000E+04
 -1.21158703E-02 -8.59073079E-03 -8.36688230E-03 -6.90502598E-04  0.00000000E+00  5.44656622E-01  1.19244250E+00  1.55770000E+04
 -1.62895757E-02  9.03708525E-03 -1.21318654E-02  9.72229160E-03  0.00000000E+00  5.46080862E-01  1.19384838E+00  1.55780000E+04
 -7.59851465E-03 -4.91935055E-03 -1.61390019E-02 -5.02760569E-03  0.00000000E+00  5.50708193E-01  1.19808086E+00  1.55790000E+04
 -6.77925820E-03 -9.79677922E-03  7.62201829E-03 -4.74839253E-03  0.00000000E+00  5.34828416E-01  1.18358526E+00  1.55800000E+04
  1.42994052E-02 -9.07377555E-03 -1.52726063E-02  2.41784823E-03  0.00000000E+00  5.51032284E-01  1.19842131E+00  1.55810000E+04
 -1.83471770E-02 -8.33621863E-03  1.89285708E-02 -9.80424345E-03  0.00000000E+00  5.53525686E-01  1.20086558E+00  1.55820000E+04
 -1.69832097E-02  3.67097359E-03 -2.81165337E-03 -4.94362110E-03  0.00000000E+00  5.58561996E-01  1.20563283E+00  1.55830000E+04
 -1.87091513E-02  8.68453639E-03  8.35681926E-03 -5.73831882E-03  0.00000000E+00  5.62490465E-01  1.20957269E+00  1.55840000E+04
  6.95580520E-03  4.74285278E-05 -1.45931770E-03 -4.22576901E-03  0.00000000E+00  5.44966785E-01  1.19268125E+00  1.55850000E+04
 -1.22656819E-02  1.04784214E-02 -9.18193541E-03 -8.36178310E-03  0.00000000E+00  5.47208167E-01  1.19490133E+00  1.55860000E+04
  1.01686554E-02 -2.00524987E-03  1.36222945E-02 -3.67689192E-03  0.00000000E+00  5.48910466E-01  1.19635734E+00  1.55870000E+04
  1.77120582E-02  4.73506435E-03  1.13798674E-02 -1.02713813E-03  0.00000000E+00  5.45306955E-01  1.19300076E+00  1.55880000E+04
 -1.35645055E-02  4.06203215E-03  1.17457483E-02  9.03636596E-04  0.00000000E+00  5.34453224E-01  1.18316898E+00  1.55890000E+04
  9.54280178E-04  6.64379789E-03 -1.55970481E-02 -2.15583426E-03  0.00000000E+00  5.49453040E-01  1.19689468E+00  1.55900000E+04
  7.21933588E-03  7.12799727E-03  6.78264980E-03  5.09687991E-03  0.00000000E+00  5.34404376E-01  1.18317499E+00  1.55910000E+04
  1.53507366E-02 -6.08829100E-03 -4.35070012E-03 -5.03589562E-03  0.00000000E+00  5.58673439E-01  1.20576343E+00  1.55920000E+04
 -1.66885222E-03 -1.04813076E-02  9.98243913E-04  1.61258796E-03  0.00000000E+00  5.45556881E-01  1.19330788E+00  1.55930000E+04
  9.59948161E-03  9.89656868E-03  7.13373788E-03 -5.26473432E-03  0.00000000E+00  5.48522463E-01  1.19608544E+00  1.55940000E+04
  3.07613965E-03  4.08348183E-03 -2.77502181E-03  7.16754565E-03  0.00000000E+00  5.40678683E-01  1.18879383E+00  1.55950000E+04
  1.06326369E-02  4.41577421E-03  4.50185957E-03 -8.30751325E-03  0.00000000E+00  5.48517115E-01  1.19604864E+00  1.55960000E+04
 -1.97767283E-02 -7.21703245E-03  7.05538177E-04 -8.88311236E-03  0.00000000E+00  5.39850031E-01  1.18809519E+00  1.55970000E+04
  3.55662103E-03 -4.63175528E-03  7.52411350E-03 -1.07434894E-03  0.00000000E+00  5.50906438E-01  1.19824558E+00  1.55980000E+04
  1.68666822E-03 -7.97958988E-03 -7.48366783E-03 -6.64414112E-03  0.00000000E+00  5.38661351E-01  1.18700225E+00  1.55990000E+04
 -1.40909975E-02 -3.73322431E-03 -1.89354917E-02  4.81992355E-03  0.00000000E+00  5.29955638E-01  1.17924048E+00  1.56000000E+04
  1.93518401E-02 -3.29986308E-03 -9.61313391E-03  6.76637338E-03  0.00000000E+00  5.33715004E-01  1.18254903E+00  1.56010000E+04
  7.27835759E-03  3.45507296E-03  8.25455069E-03 -1.67733681E-03  0.00000000E+00  5.50705520E-01  1.19804847E+00  1.56020000E+04
 -1.19972085E-02  8.28716249E-03  5.55766881E-03 -5.36510146E-03  0.00000000E+00  5.49602283E-01  1.19707707E+00  1.56030000E+04
  6.59364863E-03 -9.49388306E-04  1.63839658E-03  8.61571668E-03  0.00000000E+00  5.35578987E-01  1.18421584E+00  1.56040000E+04
 -1.06224766E-03  9.16622554E-03 -1.95049490E-02 -1.01249256E-02  0.00000000E+00  5.64678669E-01  1.21183061E+00  1.56050000E+04
 -3.18102922E-03 -4.22214075E-03 -6.34162172E-03  3.29798285E-03  0.00000000E+00  5.42841996E-01  1.19073453E+00  1.56060000E+04
  1.60254645E-02  3.46570489E-04 -1.02193204E-02 -2.56277874E-03  0.00000000E+00  5.57775335E-01  1.20483678E+00  1.56070000E+04
  1.01541390E-03 -4.54304632E-03 -1.12155956E-02 -3.90161401E-03  0.00000000E+00  5.37964162E-01  1.18631499E+00  1.56080000E+04
  9.63701616E-03  8.97864214E-03 -1.43973517E-02 -5.44536557E-03  0.00000000E+00  5.51453264E-01  1.19883996E+00  1.56090000E+04
  1.87403232E-02 -8.71710628E-03  1.46571084E-02 -6.76316342E-03  0.00000000E+00  5.43576997E-01  1.19148783E+00  1.56100000E+04
 -1.69871868E-02 -9.47199448E-03 -5.85077759E-03  4.82476193E-03  0.00000000E+00  5.48626287E-01  1.19617208E+00  1.56110000E+04
  3.59920918E-03  8.05110711E-03 -1.77277336E-02 -1.80388360E-03  0.00000000E+00  5.49416004E-01  1.19687632E+00  1.56120000E+04
  9.96778987E-03  8.71313908E-03  5.50744422E-03  9.56839059E-03  0.00000000E+00  5.40148219E-01  1.18839594E+00  1.56130000E+04
 -8.51638156E-03  8.92776173E-03 -1.16615179E-02 -8.71976926E-04  0.00000000E+00  5.65270843E-01  1.21233194E+00  1.56140000E+04
  1.46001271E-02  4.32783551E-03 -2.53870379E-03  3.62529381E-03  0.00000000E+00  5.65144917E-01  1.21216186E+00  1.56150000E+04
  1.09661610E-02  3.47799812E-03  1.65314361E-02 -1.82166122E-03  0.00000000E+00  5.40999980E-01  1.18904164E+00  1.56160000E+04
  4.29247406E-03  5.86999572E-03 -4.73622507E-03 -1.06111520E-02  0.00000000E+00  5.63581911E-01  1.21069601E+00  1.56170000E+04
  1.00506887E-02  7.08220354E-03 -1.68042405E-02 -4.97696552E-03  0.00000000E+00  5.62181830E-01  1.20923611E+00  1.56180000E+04
  1.12828323E-02  3.13161446E-03  1.08362790E-02  3.68750903E-03  0.00000000E+00  5.57767813E-01  1.20484406E+00  1.56190000E+04
  8.90883524E-04  1.97827023E-03 -3.41396650E-03 -3.50003239E-03  0.00000000E+00  5.34385534E-01  1.18310811E+00  1.56200000E+04
 -5.37978147E-03 -6.88611034E-03  3.20992071E-03 -2.33084523E-03  0.00000000E+00  5.59039169E-01  1.20611349E+00  1.56210000E+04
  1.17180210E-02  2.51239773E-03  5.38932622E-03 -5.10106285E-03  0.00000000E+00  5.63196881E-01  1.21020955E+00  1.56220000E+04
 -1.01360529E-02 -7.30794508E-04 -1.00533986E-02 -6.77741806E-03  0.00000000E+00  5.26379907E-01  1.17616318E+00  1.56230000E+04
 -9.81917574E-04 -6.88624277E-03 -9.73978516E-04  1.04091461E-02  0.00000000E+00  5.60108995E-01  1.20725575E+00  1.56240000E+04
  9.47105580E-03  4.32054786E-03  4.71084186E-03  1.04694589E-02  0.00000000E+00  5.51378019E-01  1.19878399E+00  1.56250000E+04
 -1.84587404E-02  2.58401395E-03  5.85313041E-03  7.84559834E-03  0.00000000E+00  5.66524952E-01  1.21358754E+00  1.56260000E+04
 -1.44400919E-02 -6.24475867E-03 -5.96229091E-03  4.01009996E-03  0.00000000E+00  5.53520757E-01  1.20076516E+00  1.56270000E+04
 -7.67684222E-03 -8.46947564E-03 -2.48166218E-03 -2.25905182E-03  0.00000000E+00  5.55992435E-01  1.20316510E+00  1.56280000E+04
  6.57494475E-03 -3.08234600E-03 -1.60867768E-02 -3.86153824E-03  0.00000000E+00  5.61600372E-01  1.20861423E+00  1.56290000E+04
  2.40586973E-03 -7.20756086E-03  1.49495113E-02 -2.54073133E-03  0.00000000E+00  5.65191549E-01  1.21223244E+00  1.56300000E+04
  1.40503164E-02 -3.01986210E-03  2.65973818E-03 -1.07115975E-02  0.00000000E+00  5.38082115E-01  1.18649444E+00  1.56310000E+04
 -5.30507216E-03  5.94607243E-03 -1.14094514E-02  4.52447569E-03  0.00000000E+00  5.45537813E-01  1.19324209E+00  1.56320000E+04
  1.69259086E-02  1.07269795E-02 -6.09214266E-03  1.04474261E-02  0.00000000E+00  5.50491672E-01  1.19802610E+00  1.56330000E+04
 -1.86316097E-02  2.30685440E-03  4.44907770E-03  9.46721017E-03  0.00000000E+00  5.51369793E-01  1.19874747E+00  1.56340000E+04
  1.16052883E-02  2.20223532E-03  1.21116050E-02 -4.58879407E-03  0.00000000E+00  5.38230225E-01  1.18654578E+00  1.56350000E+04
 -1.15534021E-02  1.06228895E-02 -1.84756711E-02  5.72044291E-03  0.00000000E+00  5.66860887E-01  1.21399713E+00  1.56360000E+04
  1.57199678E-02  6.57686308E-04 -3.16670836E-03  5.91622220E-03  0.00000000E+00  5.30380787E-01  1.17960886E+00  1.56370000E+04
  1.07677655E-02  8.63073156E-03  7.43795932E-03 -8.13526546E-03  0.00000000E+00  5.67546110E-01  1.21468872E+00  1.56380000E+04
  1.09851311E-03 -4.63266830E-03 -1.79643709E-02 -4.29709064E-04  0.00000000E+00  5.65110601E-01  1.21211822E+00  1.56390000E+04
  8.92951964E-03  8.20480913E-03 -2.25635731E-03  1.05377240E-02  0.00000000E+00  5.28262583E-01  1.17788957E+00  1.56400000E+04
  6.42121819E-04  2.88967525E-03  1.75493621E-03  6.49815559E-03  0.00000000E+00  5.67064884E-01  1.21411910E+00  1.56410000E+04
  8.07088733E-03 -5.41668767E-03 -1.90510669E-02 -1.20756233E-03  0.00000000E+00  5.31928827E-01  1.18095700E+00  1.56420000E+04
 -1.08218950E-02  1.98311013E-04 -1.70115934E-02  8.79191356E-03  0.00000000E+00  5.50440627E-01  1.19785154E+00  1.56430000E+04
  9.85255217E-03  3.17238815E-03 -1.99453378E-02 -1.06884810E-02  0.00000000E+00  5.62512241E-01  1.20960848E+00  1.56440000E+04
  8.99570598E-03  7.28144078E-03 -1.75108902E-02  3.59238538E-03  0.00000000E+00  5.43227106E-01  1.19111920E+00  1.56450000E+04
  6.68059663E-03 -3.71749198E-03  1.12329150E-03 -4.71467408E-03  0.00000000E+00  5.65302898E-01  1.21232465E+00  1.56460000E+04
 -1.98496826E-02  2.95429196E-03  3.87233283E-03 -8.90914242E-03  0.00000000E+00  5.37071683E-01  1.18555840E+00  1.56470000E+04
 -2.59650765E-03 -9.69384536E-03  5.82558570E-03 -8.27405290E-03  0.00000000E+00  5.59497700E-01  1.20665993E+00  1.56480000E+04
 -3.08129765E-03 -3.53513807E-03  1.36074505E-03  7.24784690E-05  0.00000000E+00  5.42891812E-01  1.19076651E+00  1.56490000E+04
 -9.02215315E-03  7.07705446E-03 -1.00519098E-02  3.96378881E-03  0.00000000E+00  5.28905686E-01  1.17835340E+00  1.56500000E+04
 -1.37463679E-02  8.44700660E-04 -6.16122012E-03  7.14206576E-03  0.00000000E+00  5.55916195E-01  1.20306942E+00  1.56510000E+04
  6.34354302E-03 -8.25455617E-03 -3.65193818E-03 -6.86629387E-03  0.00000000E+00  5.34675564E-01  1.18344707E+00  1.56520000E+04
 -1.84723511E-02 -9.60820114E-03 -1.20424841E-02 -9.85831897E-03  0.00000000E+00  5.67293267E-01  1.21447541E+00  1.56530000E+04
 -4.74138171E-03 -1.12389069E-03  6.65017184E-03  8.09544653E-03  0.00000000E+00  5.50296894E-01  1.19770655E+00  1.56540000E+04
 -5.95693563E-03  9.38388947E-03 -5.92176457E-03  1.04869235E-02  0.00000000E+00  5.48987442E-01  1.19658429E+00  1.56550000E+04
 -6.92879527E-03 -8.38007197E-03  4.89678860E-03 -5.69516078E-03  0.00000000E+00  5.64015041E-01  1.21109017E+00  1.56560000E+04
 -7.65922484E-03 -7.92623836E-03 -3.26686266E-03  1.48308954E-03  0.00000000E+00  5.36784093E-01  1.18528196E+00  1.56570000E+04
 -1.97834303E-02 -2.52924599E-03 -4.67065109E-04  1.04995362E-02  0.00000000E+00  5.32339564E-01  1.18138791E+00  1.56580000E+04
  7.26655156E-03 -7.46737300E-04 -1.39643627E-02 -4.64213286E-03  0.00000000E+00  5.51806756E-01  1.19910008E+00  1.56590000E+04
 -1.01741427E-03  3.34249288E-03  6.95341884E-03  5.99686272E-03  0.00000000E+00  5.49914140E-01  1.19732808E+00  1.56600000E+04
 -3.29407376E-03  4.12364821E-03 -1.95418936E-02  8.25084812E-03  0.00000000E+00  5.27863280E-01  1.17746899E+00  1.56610000E+04
 -1.83746304E-02 -8.37255881E-03 -1.20548556E-02 -8.48445742E-03  0.00000000E+00  5.61026118E-01  1.20814929E+00  1.56620000E+04
  8.41517406E-04  3.88457588E-03  3.30975325E-03  8.08076231E-04  0.00000000E+00  5.61461582E-01  1.20846901E+00  1.56630000E+04
  1.27340763E-02 -5.73830963E-03  9.79994572E-03 -8.65661221E-03  0.00000000E+00  5.32673455E-01  1.18167395E+00  1.56640000E+04
 -1.87781354E-02 -7.81586648E-03 -1.83711141E-03 -5.11715069E-03  0.00000000E+00  5.37263604E-01  1.18572954E+00  1.56650000E+04
  1.97320240E-02  1.94200934E-03  1.36913178E-03  2.13986424E-03  0.00000000E+00  5.60834819E-01  1.20784227E+00  1.56660000E+04
  1.98402168E-02 -3.65191332E-03  1.64353732E-02 -7.98222395E-04  0.00000000E+00  5.48364950E-01  1.19584214E+00  1.56670000E+04
 -1.07112899E-03 -4.74785091E-03  1.00866639E-02 -6.13471527E-03  0.00000000E+00  5.50878705E-01  1.19825161E+00  1.56680000E+04
 -1.85836881E-02  8.07666035E-03 -1.12259911E-02  8.21974303E-03  0.00000000E+00  5.49291606E-01  1.19681464E+00  1.56690000E+04
